Name,Rank,Primary School,Secondary School,Health,Balance Block,Death Block,Fire Block,Ice Block,Life Block,Myth Block,Shadow Block,Storm Block
Gothric Honorbound,10,Death,,5030,18,18,18,18,18,18,18,18
Governor Nereus,9,Ice,,3480,0,0,0,0,0,0,0,0
Gramble GoldRook,2,Myth,,525,0,0,0,0,0,0,0,0
Gramble GoldRook,3,Myth,,785,0,0,0,0,0,0,0,0
Gramble GoldRook,5,Myth,,770,0,0,0,0,0,0,0,0
Gramble GoldRook,11,Myth,,2275,18,18,18,18,18,18,18,18
Gramble GoldRook,12,Myth,,2850,18,18,18,18,18,18,18,18
Grandfather Spider,18,Shadow,,4400,158,158,158,158,158,158,158,158
Grandfather Spider,17,Shadow,Storm,30800,97,97,97,97,97,97,97,97
Grandmother,17,Shadow,,9560,198,198,198,198,198,198,198,198
Grandmother,15,Shadow,,7500,0,0,0,0,0,0,0,0
GraniteHeart,1,Life,Storm,550,0,0,0,0,0,0,0,0
GraniteHeart,1,Life,Storm,550,0,0,0,0,0,0,0,0
GraniteHeart,1,Life,Storm,550,0,0,0,0,0,0,0,0
GraniteHeart,1,Life,Storm,550,0,0,0,0,0,0,0,0
GraniteHeart,1,Life,Storm,550,0,0,0,0,0,0,0,0
Grave Goliath,1,Death,,230,0,0,0,0,0,0,0,0
Grave Goliath,12,Death,,2700,18,18,18,18,18,18,18,18
Grave Phantom,5,Death,,625,0,0,0,0,0,0,0,0
Graveyard Goblin,3,Death,,480,119,119,119,119,119,119,119,119
Great Ant,4,Life,,730,198,198,198,198,198,198,198,198
Great Horned Knight,12,Fire,,2880,18,18,18,18,18,18,18,18
Great Ka Boo Boo,999,Moon,Star,10000000,500,500,500,500,500,500,500,500
Greater Borealis Golem,15,Storm,,10000,57,57,57,57,57,57,57,57
Green Apple Brudel,17,Life,,3930,153,153,153,153,153,153,153,153
Green Apple Brudel,17,Life,,4050,158,158,158,158,158,158,158,158
Green Cap,12,Life,,2840,18,18,18,18,18,18,18,18
Green Man,5,Life,,725,0,0,0,0,0,0,0,0
Green Man Minion,5,Life,,725,0,0,0,0,0,0,0,0
Green Shield Spike Horn,12,Life,,2335,18,18,18,18,18,18,18,18
GreenClaw Rebel,14,Ice,,2450,18,18,18,18,18,18,18,18
Grendel Anguisher,3,Fire,,500,0,0,0,0,0,0,0,0
Grendel Anguisher,6,Fire,,775,0,0,0,0,0,0,0,0
Grendel Anguisher,10,Fire,,1460,0,0,0,0,0,0,0,0
Grendel Anguisher,11,Fire,,2720,0,0,0,0,0,0,0,0
Grendel Anguisher,12,Fire,,3700,18,18,18,18,18,18,18,18
Grendel Anklebiter,2,Storm,,450,0,0,0,0,0,0,0,0
Grendel Anklebiter,5,Storm,,750,0,0,0,0,0,0,0,0
Grendel Anklebiter,9,Storm,,1195,0,0,0,0,0,0,0,0
Grendel Anklebiter,10,Storm,,1560,0,0,0,0,0,0,0,0
Grendel Anklebiter,11,Storm,,2360,0,0,0,0,0,0,0,0
Grendel Bonegrinder,5,Death,,1570,198,198,198,198,198,198,198,198
Grendel Cracknail,2,Balance,,485,0,0,0,0,0,0,0,0
Grendel Cracknail,5,Balance,,785,0,0,0,0,0,0,0,0
Grendel Cracknail,9,Balance,,1280,0,0,0,0,0,0,0,0
Grendel Cracknail,10,Balance,,1800,0,0,0,0,0,0,0,0
Grendel Cracknail,11,Balance,,2600,0,0,0,0,0,0,0,0
Grendel Darter,6,Storm,,840,0,0,0,0,0,0,0,0
Grendel Darter,4,Storm,,620,0,0,0,0,0,0,0,0
Grendel Foulfang,3,Death,,515,0,0,0,0,0,0,0,0
Grendel Foulfang,6,Death,,790,0,0,0,0,0,0,0,0
Grendel Foulfang,10,Death,,1480,0,0,0,0,0,0,0,0
Grendel Foulfang,11,Death,,2860,0,0,0,0,0,0,0,0
Grendel Foulfang,12,Death,,3880,18,18,18,18,18,18,18,18
Grendel Louse,1,Myth,,320,0,0,0,0,0,0,0,0
Grendel Madling,10,Storm,,1125,0,0,0,0,0,0,0,0
Grendel Madling,10,Myth,,1145,0,0,0,0,0,0,0,0
Grendel Madlings,7,Myth,,5600,0,0,0,0,0,0,0,0
Grendel Mossback,4,Life,,620,0,0,0,0,0,0,0,0
Grendel Ransacker,2,Ice,,525,0,0,0,0,0,0,0,0
Grendel Ransacker,5,Ice,,800,0,0,0,0,0,0,0,0
Grendel Ransacker,9,Ice,,1480,0,0,0,0,0,0,0,0
Grendel Ransacker,10,Ice,,2000,0,0,0,0,0,0,0,0
Grendel Ransacker,11,Ice,,2800,0,0,0,0,0,0,0,0
Grendel Sapscar,6,Death,,840,0,0,0,0,0,0,0,0
Grendel Sapscar,14,Death,,325,0,0,0,0,0,0,0,0
Grendel Scavenger,2,Life,,475,0,0,0,0,0,0,0,0
Grendel Scavenger,5,Life,,775,0,0,0,0,0,0,0,0
Grendel Scavenger,9,Life,,1300,0,0,0,0,0,0,0,0
Grendel Scavenger,10,Life,,1820,0,0,0,0,0,0,0,0
Grendel Scavenger,11,Life,,2620,0,0,0,0,0,0,0,0
Grendel Scrounger,2,Death,,495,0,0,0,0,0,0,0,0
Grendel Scrounger,5,Death,,795,0,0,0,0,0,0,0,0
Grendel Scrounger,9,Death,,1240,0,0,0,0,0,0,0,0
Grendel Scrounger,10,Death,,1740,0,0,0,0,0,0,0,0
Grendel Scrounger,11,Death,,2540,0,0,0,0,0,0,0,0
Grendel Snaggleclaw,9,Storm,,695,0,0,0,0,0,0,0,0
Grendel Spikeroot,5,Ice,,760,0,0,0,0,0,0,0,0
Grendel Thorner,6,Life,,785,0,0,0,0,0,0,0,0
Grendel Urchin,3,Life,,395,0,0,0,0,0,0,0,0
Grendel Vandal,3,Ice,,550,0,0,0,0,0,0,0,0
Grendel Vandal,6,Ice,,660,0,0,0,0,0,0,0,0
Grendel Vandal,10,Ice,,1560,0,0,0,0,0,0,0,0
Grendel Vandal,11,Ice,,3100,0,0,0,0,0,0,0,0
Grendel Vandal,12,Ice,,4200,18,18,18,18,18,18,18,18
Grendel Varmint,3,Myth,,515,0,0,0,0,0,0,0,0
Grendel Varmint,6,Myth,,800,0,0,0,0,0,0,0,0
Grendel Varmint,10,Myth,,1480,0,0,0,0,0,0,0,0
Grendel Varmint,11,Myth,,2920,0,0,0,0,0,0,0,0
Grendel Varmint,12,Myth,,3900,18,18,18,18,18,18,18,18
Grendel Weirdling,6,Fire,,840,0,0,0,0,0,0,0,0
Grendel Wild One,3,Storm,,495,0,0,0,0,0,0,0,0
Grendel Wild One,6,Storm,,765,0,0,0,0,0,0,0,0
Grendel Wild One,10,Storm,,1440,0,0,0,0,0,0,0,0
Grendel Wild One,11,Storm,,2600,0,0,0,0,0,0,0,0
Grendel Wild One,12,Storm,,3640,18,18,18,18,18,18,18,18
Grendel Witch Doctor,6,Death,,840,0,0,0,0,0,0,0,0
Grendel Wortling,4,Myth,,550,0,0,0,0,0,0,0,0
Gretta Darkkettle,16,Death,,9800,87,87,87,87,87,87,87,87
Grettir,7,Life,,6400,0,0,0,0,0,0,0,0
Grettir,14,Life,,650,0,0,0,0,0,0,0,0
Grey Mantis Captain,12,Balance,,2815,18,18,18,18,18,18,18,18
Grey Mantis Hunter,12,Ice,,2815,18,18,18,18,18,18,18,18
Grey Ogre Spider,11,Balance,,2325,0,0,0,0,0,0,0,0
Grey's Thuggie,15,Death,,3700,87,87,87,87,87,87,87,87
Greyback Trollkin,8,Myth,,765,0,0,0,0,0,0,0,0
Greyhorn Mercenary,10,Moon,,1390,0,0,0,0,0,0,0,0
Grief Spectre,6,Death,,760,0,0,0,0,0,0,0,0
Grignr,10,Balance,,5720,18,18,18,18,18,18,18,18
Grim Calaca,13,Ice,,3870,18,18,18,18,18,18,18,18
Grim Creeper,4,Death,,960,198,198,198,198,198,198,198,198
Grim Mimo,12,Death,,11160,50,50,50,50,50,50,50,50
Grim Satyr,3,Death,,530,119,119,119,119,119,119,119,119
Grim Seraph,12,Death,,2950,18,18,18,18,18,18,18,18
Grim Shadow Sentinel,15,Shadow,Ice,5200,117,117,117,117,117,117,117,117
Grimdark Phantom,2,Death,,360,80,80,80,80,80,80,80,80
Grimdark Phantom,3,Death,,475,0,0,0,0,0,0,0,0
Grimsnes BurntBlack,3,Fire,,745,0,0,0,0,0,0,0,0
Grinning Calaca ,12,Death,,2760,18,18,18,18,18,18,18,18
Grinning Death Moon,13,Storm,,17640,38,38,38,38,38,38,38,38
Grinning Lynn,10,Myth,,2500,38,38,38,38,38,38,38,38
Grisletusk,10,Life,,5850,18,18,18,18,18,18,18,18
Ground Hornet,12,Life,,2820,18,18,18,18,18,18,18,18
Grove Guardian,4,Life,,810,237,237,237,237,237,237,237,237
Grubb,3,Death,,800,0,0,0,0,0,0,0,0
Grud'n,15,Myth,,5520,66,66,66,66,66,66,66,66
Grum Foultooth,6,Myth,,1240,0,0,0,0,0,0,0,0
Grumish Greataxe,4,Myth,,1600,0,0,0,0,0,0,0,0
Grumpkin,6,Life,,2890,237,237,237,237,237,237,237,237
Guaman Skyfall,13,Storm,,18040,69,69,69,69,69,69,69,69
Guardian Troll,2,Myth,,285,0,0,0,0,0,0,0,0
Guardian of the Fang,4,Death,,600,0,0,0,0,0,0,0,0
Guillermo Shatterer,12,Ice,,12520,57,57,57,57,57,57,57,57
Gula Firebelly,4,Ice,,1200,0,0,0,0,0,0,0,0
Gula Firebelly,7,Ice,,2400,0,0,0,0,0,0,0,0
Gula Firebelly,11,Ice,,4800,18,18,18,18,18,18,18,18
Gula Firebelly,12,Ice,,8000,38,38,38,38,38,38,38,38
Gula Firebelly,13,Ice,,11200,57,57,57,57,57,57,57,57
Gulag Guard,15,Death,,3280,38,38,38,38,38,38,38,38
Gullin,10,Death,,5810,18,18,18,18,18,18,18,18
Gumberjack,17,Fire,,3560,99,99,99,99,99,99,99,99
Gumberjack,17,Ice,,4450,158,158,158,158,158,158,158,158
Gumberjack,17,Balance,,3825,119,119,119,119,119,119,119,119
Gummy Bunny,17,Life,,3850,150,150,150,150,150,150,150,150
Gummy Bunny,17,Fire,,3380,94,94,94,94,94,94,94,94
Gummy Bunny,17,Death,,3635,113,113,113,113,113,113,113,113
Gummy Bunny,17,Myth,,3420,102,102,102,102,102,102,102,102
Gummy Bunny,17,Balance,,3635,113,113,113,113,113,113,113,113
Gummy Bunny,17,Ice,,4230,150,150,150,150,150,150,150,150
Gummy Worm,17,Life,Myth,3525,137,137,137,137,137,137,137,137
Gummy Worm,17,Myth,Life,3310,98,98,98,98,98,98,98,98
Gummy Worm,17,Myth,Fire,3130,93,93,93,93,93,93,93,93
Gummy Worm,17,Fire,Myth,3275,91,91,91,91,91,91,91,91
Gummy Worm,17,Ice,Storm,3870,137,137,137,137,137,137,137,137
Gummy Worm,17,Storm,Ice,2945,85,85,85,85,85,85,85,85
Gunnar Quickaxe,5,Fire,,1200,0,0,0,0,0,0,0,0
Gurtok Barrier Demon,7,Fire,,5600,0,0,0,0,0,0,0,0
Gurtok Demon,9,Balance,,8000,0,0,0,0,0,0,0,0
Gurtok Firebender,9,Fire,,5600,0,0,0,0,0,0,0,0
Gurtok Piercer,9,Ice,,5600,0,0,0,0,0,0,0,0
Gurz,9,Ice,,4650,0,0,0,0,0,0,0,0
Hach'Acha,2,Fire,,1250,0,0,0,0,0,0,0,0
Hades the Unseen,13,Death,,18000,38,38,38,38,38,38,38,38
Hades the Unseen,14,Death,,18000,38,38,38,38,38,38,38,38
Hagakure Blade,13,Storm,,4050,18,18,18,18,18,18,18,18
Hagakure Blade,17,Storm,,4600,57,57,57,57,57,57,57,57
Hailstone Golem,3,Ice,,530,158,158,158,158,158,158,158,158
Hailstone Hornet,6,Ice,,3720,237,237,237,237,237,237,237,237
Hairy Qhrum,15,Balance,,11200,97,97,97,97,97,97,97,97
Haldor Stormwatcher,4,Storm,,880,0,0,0,0,0,0,0,0
Half-witted Skeleton,8,Ice,,1115,0,0,0,0,0,0,0,0
Halfang Bristlecrown,9,Storm,,1540,0,0,0,0,0,0,0,0
Hall Servant,2,Ice,,235,0,0,0,0,0,0,0,0
Hallowe'en Trickster,3,Fire,,500,0,0,0,0,0,0,0,0
Hallvor Iceguard,7,Ice,,2300,0,0,0,0,0,0,0,0
Halston Balestrom,7,Storm,,5050,131,131,131,131,131,131,131,131
Hammar Frostheart,10,Ice,,6550,18,18,18,18,18,18,18,18
Hanadzura,2,Balance,,780,0,0,0,0,0,0,0,0
Hanadzura,3,Balance,,1570,0,0,0,0,0,0,0,0
Hanadzura,5,Balance,,1935,0,0,0,0,0,0,0,0
Hanadzura,12,Balance,,7880,18,18,18,18,18,18,18,18
Hanadzura,14,Balance,,11000,57,57,57,57,57,57,57,57
Handsome Fomori,11,Ice,,1945,0,0,0,0,0,0,0,0
Hangriest Gobbler,19,Myth,,9315,132,132,132,132,132,132,132,132
Hangry Gobbler,18,Storm,,3310,100,100,100,100,100,100,100,100
Hangry Gobbler,18,Death,,3960,142,142,142,142,142,142,142,142
Hangry Gobbler,18,Fire,,3685,107,107,107,107,107,107,107,107
Hangry Gobbler,18,Balance,,3960,142,142,142,142,142,142,142,142
Hanzo YellowEye,13,Myth,,15900,57,57,57,57,57,57,57,57
Hard-Boiled Egg,5,Myth,,720,0,0,0,0,0,0,0,0
Hardrock Cyclops,7,Myth,,810,0,0,0,0,0,0,0,0
Harek the Lean,9,Myth,,3080,0,0,0,0,0,0,0,0
Harlequin Knight,11,Ice,,8920,38,38,38,38,38,38,38,38
Harmony Eel,1,Balance,,375,0,0,0,0,0,0,0,0
Harrowed Woodsman,13,Myth,,2295,18,18,18,18,18,18,18,18
Hart Lancer,12,Life,,2915,18,18,18,18,18,18,18,18
Haru,6,Myth,,1480,0,0,0,0,0,0,0,0
Haul Away Joe,11,Death,,2400,18,18,18,18,18,18,18,18
Haunted Minion,1,Balance,,135,0,0,0,0,0,0,0,0
Haunted Minion,1,Balance,,135,0,0,0,0,0,0,0,0
Haunting Banshee,1,Myth,,135,0,0,0,0,0,0,0,0
Haya Rayiys,2,Life,,1400,0,0,0,0,0,0,0,0
Hazardous Bile,17,Balance,,4210,148,148,148,148,148,148,148,148
Hazmat Hamster,17,Death,,3635,113,113,113,113,113,113,113,113
Hazmat Hamster,17,Storm,,3200,92,92,92,92,92,92,92,92
Head Constractor Isibore,15,Ice,,11200,77,77,77,77,77,77,77,77
Heartburner Golem,12,Fire,,2360,10,10,10,10,10,10,10,10
Hebitoho Wyrmling,2,Balance,,620,0,0,0,0,0,0,0,0
Hebitoho Wyrmling,3,Balance,,675,0,0,0,0,0,0,0,0
Hebitoho Wyrmling,5,Balance,,730,0,0,0,0,0,0,0,0
Hebitoho Wyrmling,11,Balance,,2890,0,0,0,0,0,0,0,0
Hebitoho Wyrmling,12,Balance,,3370,18,18,18,18,18,18,18,18
Heidi,19,Fire,,10240,139,139,139,139,139,139,139,139
Heidi Iron Nails,12,Storm,,11080,57,57,57,57,57,57,57,57
Heinrich Thermidor VIII,2,Myth,,320,0,0,0,0,0,0,0,0
Heinz Schneefall,16,Ice,,7630,118,118,118,118,118,118,118,118
Heka the Haruspect,3,Myth,,880,0,0,0,0,0,0,0,0
Helena,16,Storm,,3200,92,92,92,92,92,92,92,92
Helios,10,Fire,,5630,18,18,18,18,18,18,18,18
Helpful Mander,1,Balance,,300,0,0,0,0,0,0,0,0
Hercules Poirot,18,Myth,Life,15180,237,237,237,237,237,237,237,237
Herkir,5,Storm,,1600,0,0,0,0,0,0,0,0
Hexura NightMoss,12,Myth,,3200,69,69,69,69,69,69,69,69
Hielo Spirit,12,Ice,,13600,57,57,57,57,57,57,57,57
High King Finnegan,11,Death,,4800,38,38,38,38,38,38,38,38
Hill Giant,11,Storm,,2200,0,0,0,0,0,0,0,0
Hingen,6,Ice,,1080,0,0,0,0,0,0,0,0
Hired Hoof,17,Balance,,4210,148,148,148,148,148,148,148,148
Hired Hoof,17,Death,,4210,148,148,148,148,148,148,148,148
Hired Hoof,17,Fire,,3915,119,119,119,119,119,119,119,119
Hired Hoof,17,Ice,,4895,198,198,198,198,198,198,198,198
Hired Hoof,17,Life,,4455,198,198,198,198,198,198,198,198
Hired Hoof,17,Myth,,3960,127,127,127,127,127,127,127,127
Hired Hoof,17,Storm,,3520,111,111,111,111,111,111,111,111
Hisamoto,2,Myth,,780,0,0,0,0,0,0,0,0
Hisamoto,3,Myth,,1570,0,0,0,0,0,0,0,0
Hisamoto,5,Myth,,1935,0,0,0,0,0,0,0,0
Hisamoto,12,Myth,,7960,38,38,38,38,38,38,38,38
Hisamoto,14,Myth,,11120,57,57,57,57,57,57,57,57
Hisser,13,Fire,,18720,57,57,57,57,57,57,57,57
Hitojini Deathcaster,2,Death,,680,0,0,0,0,0,0,0,0
Hitojini Deathcaster,3,Death,,745,0,0,0,0,0,0,0,0
Hitojini Deathcaster,5,Death,,810,0,0,0,0,0,0,0,0
Hitojini Deathcaster,11,Death,,2375,0,0,0,0,0,0,0,0
Hitojini Deathcaster,12,Death,,3175,18,18,18,18,18,18,18,18
Hiveminder,5,Myth,,1910,147,147,147,147,147,147,147,147
Hobglobulin,16,Death,,14000,107,107,107,107,107,107,107,107
Hobgoblin,5,Balance,,660,0,0,0,0,0,0,0,0
Hobgoblin Blood Captain,12,Fire,,2880,18,18,18,18,18,18,18,18
Hobgoblin Fiend,11,Storm,,1690,0,0,0,0,0,0,0,0
Hobgoblin Plunderer,11,Fire,,1680,0,0,0,0,0,0,0,0
Hod Mindseeker,9,Balance,,2990,0,0,0,0,0,0,0,0
Honey Badger,17,Balance,,3520,109,109,109,109,109,109,109,109
Honeybadger Queen,16,Myth,,6715,66,66,66,66,66,66,66,66
Hoof Ninja,3,Death,,810,0,0,0,0,0,0,0,0
Hook Worm,17,Death,,9370,198,198,198,198,198,198,198,198
Hookwing,14,Balance,,18515,57,57,57,57,57,57,57,57
Hookwing,14,Balance,,23142,57,57,57,57,57,57,57,57
Hooligan,4,Myth,,525,0,0,0,0,0,0,0,0
Hopper Scout,13,Life,,2360,18,18,18,18,18,18,18,18
Horned Barbarian,7,Myth,,810,0,0,0,0,0,0,0,0
Horned Brocket,12,Life,,1655,0,0,0,0,0,0,0,0
Horned Frog,16,Myth,,2820,107,107,107,107,107,107,107,107
Horned Frog,17,Ice,,4000,198,198,198,198,198,198,198,198
Horned Monkey Spider,10,Ice,,1055,0,0,0,0,0,0,0,0
Horned Nimon,12,Life,,5200,38,38,38,38,38,38,38,38
Hotstepper,1,Fire,,250,0,0,0,0,0,0,0,0
Hound of Heck,12,Balance,,5280,57,57,57,57,57,57,57,57
House Calixco Guard,15,Balance,,2480,120,120,120,120,120,120,120,120
House Calixco Guard,15,Fire,,2300,77,77,77,77,77,77,77,77
House Purrzian Assailant,15,Storm,,2390,57,57,57,57,57,57,57,57
House Purrzian Assailant,15,Myth,,2300,97,97,97,97,97,97,97,97
House Purrzian Guard,14,Storm,,2080,57,57,57,57,57,57,57,57
House Purrzian Warrior,15,Life,,2435,86,86,86,86,86,86,86,86
House Purrzian Warrior,15,Myth,,2300,97,97,97,97,97,97,97,97
House Tabbi Warrior,15,Death,,3700,120,120,120,120,120,120,120,120
Howling Banshee,10,Balance,,1240,0,0,0,0,0,0,0,0
Howling Banshee,9,Balance,,1040,0,0,0,0,0,0,0,0
Howling Banshee,10,Death,,1240,0,0,0,0,0,0,0,0
Howling Banshee,9,Death,,1040,0,0,0,0,0,0,0,0
Howling Banshee,10,Fire,,1240,0,0,0,0,0,0,0,0
Howling Banshee,9,Fire,,1040,0,0,0,0,0,0,0,0
Howling Banshee,10,Ice,,1240,0,0,0,0,0,0,0,0
Howling Banshee,10,Life,,1240,0,0,0,0,0,0,0,0
Howling Banshee,9,Life,,1040,0,0,0,0,0,0,0,0
Howling Banshee,10,Myth,,1240,0,0,0,0,0,0,0,0
Howling Banshee,9,Myth,,1040,0,0,0,0,0,0,0,0
Howling Banshee,9,Ice,,885,0,0,0,0,0,0,0,0
Howling Banshee,9,Myth,,4000,0,0,0,0,0,0,0,0
Howling Banshee,9,Fire,,930,0,0,0,0,0,0,0,0
Howling Banshee,9,Balance,,930,0,0,0,0,0,0,0,0
Howling Banshee,9,Life,,930,0,0,0,0,0,0,0,0
Howling Banshee,10,Storm,,1240,0,0,0,0,0,0,0,0
Howling Banshee,9,Storm,,1040,0,0,0,0,0,0,0,0
Howling Banshee,4,Ice,,930,0,0,0,0,0,0,0,0
Howling Banshee,4,Ice,,620,0,0,0,0,0,0,0,0
Howling Chaney,13,Life,,20000,77,77,77,77,77,77,77,77
Howling Ghost,2,Life,,285,0,0,0,0,0,0,0,0
Howling Marauder,6,Balance,,2340,198,198,198,198,198,198,198,198
Howling Shade,6,Death,,700,0,0,0,0,0,0,0,0
Howling Wraith,3,Death,,575,0,0,0,0,0,0,0,0
Hozanek Hundred Arrows,13,Fire,,18360,38,38,38,38,38,38,38,38
Hrefna Nightfeather,12,Death,,11680,57,57,57,57,57,57,57,57
Hu the Commander,3,Fire,,800,0,0,0,0,0,0,0,0
Huac Cries Blood,13,Fire,,19160,38,38,38,38,38,38,38,38
Hubert Silverbrand,5,Ice,,1400,0,0,0,0,0,0,0,0
Huemac Spear Wreath,13,Balance,,12680,69,69,69,69,69,69,69,69
Huldur,7,Death,,5440,0,0,0,0,0,0,0,0
Humongishfrog,16,Death,,3260,119,119,119,119,119,119,119,119
Hundred Legger,12,Myth,,2810,18,18,18,18,18,18,18,18
Hungry Caiman,13,Life,,16040,89,89,89,89,89,89,89,89
Hungry Soul,3,Ice,,310,0,0,0,0,0,0,0,0
Huracan Vicious Sky,13,Storm,,19320,50,50,50,50,50,50,50,50
Hurling Durvish,4,Death,,1700,0,0,0,0,0,0,0,0
Huuver,16,Fire,,8800,105,105,105,105,105,105,105,105
Hydro-Mech,9,Ice,,1220,0,0,0,0,0,0,0,0
Hydromatic Drone,10,Ice,,2190,18,18,18,18,18,18,18,18
Hyglak Shadowstalker,5,Storm,,880,0,0,0,0,0,0,0,0
Hyottoko,6,Myth,,1440,0,0,0,0,0,0,0,0
Ice Angler,14,Ice,,18780,57,57,57,57,57,57,57,57
Ice Aspect,17,Ice,,4895,198,198,198,198,198,198,198,198
Ice Cleaver,4,Ice,,780,198,198,198,198,198,198,198,198
Ice Cleaver,15,Ice,,4875,57,57,57,57,57,57,57,57
Ice Colossus,3,Ice,,395,0,0,0,0,0,0,0,0
Ice Cybermander,15,Ice,,9660,96,96,96,96,96,96,96,96
Ice Cybermander,17,Ice,,13190,227,227,227,227,227,227,227,227
Ice Cybermander,8,Ice,,2140,0,0,0,0,0,0,0,0
Ice Cybermander,10,Ice,,2900,0,0,0,0,0,0,0,0
Ice Cybermander,12,Ice,,6210,40,40,40,40,40,40,40,40
Ice Dwarf Elite Guard,15,Balance,,2730,77,77,77,77,77,77,77,77
Ice Dwarf Fanatic,15,Life,,2680,86,86,86,86,86,86,86,86
Ice Dwarf Soldier,15,Ice,,3025,97,97,97,97,97,97,97,97
Ice Elf Warrior,1,Ice,,240,0,0,0,0,0,0,0,0
Ice Elf Warrior,6,Ice,,1250,0,0,0,0,0,0,0,0
Ice Floe Spriggan ,3,Ice,,900,0,0,0,0,0,0,0,0
Ice Guardian,1,Ice,,400,0,0,0,0,0,0,0,0
Ice Kraken Gladiator,3,Ice,,1850,0,0,0,0,0,0,0,0
Ice Kraken Retiarius,4,Ice,,2000,0,0,0,0,0,0,0,0
Ice Kraken Warrior,2,Ice,,1700,0,0,0,0,0,0,0,0
Ice Servant,1,Ice,,500,0,0,0,0,0,0,0,0
Ice Spriggan,1,Ice,,750,0,0,0,0,0,0,0,0
Ice Tentacular Horror,17,Ice,,7735,158,158,158,158,158,158,158,158
Ice Weaver,3,Ice,,395,0,0,0,0,0,0,0,0
Iceblight Elf,14,Ice,,2190,18,18,18,18,18,18,18,18
Iceclaw,10,Fire,,4930,18,18,18,18,18,18,18,18
Icy Ghost,7,Ice,,1010,0,0,0,0,0,0,0,0
Ideyoshi,7,Ice,,1440,0,0,0,0,0,0,0,0
Idris Beast-Taker,11,Death,,7760,38,38,38,38,38,38,38,38
Igoka Defender,10,Death,,1530,0,0,0,0,0,0,0,0
Igoka Defender,10,Myth,,1070,0,0,0,0,0,0,0,0
Iklaw Ghost Warrior,10,Death,,1530,0,0,0,0,0,0,0,0
Iklaw Warrior ,10,Storm,,975,0,0,0,0,0,0,0,0
Iklaw Warrior Ghost,10,Ice,,1390,0,0,0,0,0,0,0,0
Ilario Spelltearer,10,Death,,4705,18,18,18,18,18,18,18,18
Ildrede,10,Myth,,5720,18,18,18,18,18,18,18,18
Ill-Fated Serpentine,12,Balance,,2720,57,57,57,57,57,57,57,57
Illusory Troll,15,Ice,,3120,97,97,97,97,97,97,97,97
Imitsu Defouler,5,Myth,,675,0,0,0,0,0,0,0,0
Imitsu Hireling,5,Storm,,675,0,0,0,0,0,0,0,0
Imitsu Plaguemaster,5,Storm,,675,0,0,0,0,0,0,0,0
Imitsu Punisher,6,Balance,,700,0,0,0,0,0,0,0,0
Imitsu Retainer,5,Balance,,675,0,0,0,0,0,0,0,0
Imperial Guard,14,Fire,,2760,38,38,38,38,38,38,38,38
Imperial Justice Payne,15,Myth,,10480,57,57,57,57,57,57,57,57
Impi Raider,11,Myth,,6335,38,38,38,38,38,38,38,38
Impi Raider,10,Ice,,1390,0,0,0,0,0,0,0,0
In'Zhizor,8,Ice,,5855,57,57,57,57,57,57,57,57
Indigo Giant,12,Storm,,11320,57,57,57,57,57,57,57,57
Indra,15,Storm,,7000,57,57,57,57,57,57,57,57
Infected Kalamar,16,Ice,,3600,158,158,158,158,158,158,158,158
Infected Kalamar,16,Balance,Death,3460,119,119,119,119,119,119,119,119
Infected Villager,5,Balance,,675,0,0,0,0,0,0,0,0
Ingram Glyphcutter,7,Balance,,1600,0,0,0,0,0,0,0,0
Inquisitor Ximenez,14,Storm,,17815,77,77,77,77,77,77,77,77
Inspector Bell,10,Fire,,800,0,0,0,0,0,0,0,0
Inspector Brigadier,14,Storm,,2080,18,18,18,18,18,18,18,18
Inspector Clooso,15,Fire,,10000,57,57,57,57,57,57,57,57
Inspector Escoffier,16,Fire,,8000,105,105,105,105,105,105,105,105
Inspector General,14,Storm,,2080,18,18,18,18,18,18,18,18
Inspector LeDoux,13,Fire,,3500,77,77,77,77,77,77,77,77
Insulated Bat Bot,15,Ice,,4510,117,117,117,117,117,117,117,117
Insulated Bat Bot,15,Fire,,3870,97,97,97,97,97,97,97,97
Insulated Bat Bot,15,Storm,,3700,77,77,77,77,77,77,77,77
Insulated Bat Bot,15,Myth,,4120,107,107,107,107,107,107,107,107
Insulated Bat Bot,15,Life,,4320,96,96,96,96,96,96,96,96
Insulated Bat Bot,15,Death,,4610,97,97,97,97,97,97,97,97
Insulated Bat Bot,15,Balance,,4480,97,97,97,97,97,97,97,97
Interrogator Rentenius,14,Balance,,19320,77,77,77,77,77,77,77,77
Inzinzebu Bandit,11,Life,,6970,38,38,38,38,38,38,38,38
Inzinzebu Bandit,10,Myth,,1390,0,0,0,0,0,0,0,0
Inzinzebu Bandit,10,Myth,,1290,0,0,0,0,0,0,0,0
Iona Pyrelance,8,Myth,,3200,0,0,0,0,0,0,0,0
Irate Banshee,6,Death,,785,0,0,0,0,0,0,0,0
Ire Wolf,6,Balance,,2120,198,198,198,198,198,198,198,198
Iron Golem,2,Storm,,150,0,0,0,0,0,0,0,0
Iron Paw,14,Storm,,2800,38,38,38,38,38,38,38,38
Iron Paw Intake Captain,14,Storm,,2800,38,38,38,38,38,38,38,38
Iron Sultan,15,Storm,,8800,17,17,17,17,17,17,17,17
Iron Sultan,17,Storm,,11100,131,131,131,131,131,131,131,131
Iron Sultan,8,Storm,,3760,0,0,0,0,0,0,0,0
